province_code,province_name,census_counted,census_counted_percentage,voters_percentage,deputies_total,code 1,party 1,votes 1,percentage 1,seats 1,code 2,party 2,votes 2,percentage 2,seats 2,code 3,party 3,votes 3,percentage 3,seats 3,code 4,party 4,votes 4,percentage 4,seats 4,code 5,party 5,votes 5,percentage 5,seats 5,code 6,party 6,votes 6,percentage 6,seats 6,code 7,party 7,votes 7,percentage 7,seats 7,code 8,party 8,votes 8,percentage 8,seats 8,code 9,party 9,votes 9,percentage 9,seats 9,code 10,party 10,votes 10,percentage 10,seats 10,code 11,party 11,votes 11,percentage 11,seats 11,code 12,party 12,votes 12,percentage 12,seats 12,code 13,party 13,votes 13,percentage 13,seats 13,code 14,party 14,votes 14,percentage 14,seats 14,code 15,party 15,votes 15,percentage 15,seats 15,code 16,party 16,votes 16,percentage 16,seats 16,code 17,party 17,votes 17,percentage 17,seats 17,code 18,party 18,votes 18,percentage 18,seats 18,code 19,party 19,votes 19,percentage 19,seats 19,code 20,party 20,votes 20,percentage 20,seats 20,code 21,party 21,votes 21,percentage 21,seats 21,code 22,party 22,votes 22,percentage 22,seats 22,code 23,party 23,votes 23,percentage 23,seats 23,code 24,party 24,votes 24,percentage 24,seats 24,code 25,party 25,votes 25,percentage 25,seats 25,code 26,party 26,votes 26,percentage 26,seats 26,code 27,party 27,votes 27,percentage 27,seats 27,code 28,party 28,votes 28,percentage 28,seats 28,code 29,party 29,votes 29,percentage 29,seats 29,code 30,party 30,votes 30,percentage 30,seats 30,code 31,party 31,votes 31,percentage 31,seats 31,code 32,party 32,votes 32,percentage 32,seats 32,code 33,party 33,votes 33,percentage 33,seats 33,code 34,party 34,votes 34,percentage 34,seats 34,code 35,party 35,votes 35,percentage 35,seats 35,code 36,party 36,votes 36,percentage 36,seats 36,code 37,party 37,votes 37,percentage 37,seats 37,code 38,party 38,votes 38,percentage 38,seats 38,code 39,party 39,votes 39,percentage 39,seats 39,code 40,party 40,votes 40,percentage 40,seats 40,code 41,party 41,votes 41,percentage 41,seats 41,code 42,party 42,votes 42,percentage 42,seats 42,code 43,party 43,votes 43,percentage 43,seats 43,code 44,party 44,votes 44,percentage 44,seats 44,code 45,party 45,votes 45,percentage 45,seats 45,code 46,party 46,votes 46,percentage 46,seats 46,code 47,party 47,votes 47,percentage 47,seats 47,code 48,party 48,votes 48,percentage 48,seats 48,code 49,party 49,votes 49,percentage 49,seats 49,code 50,party 50,votes 50,percentage 50,seats 50,code 51,party 51,votes 51,percentage 51,seats 51,code 52,party 52,votes 52,percentage 52,seats 52,code 53,party 53,votes 53,percentage 53,seats 53,code 54,party 54,votes 54,percentage 54,seats 54,code 55,party 55,votes 55,percentage 55,seats 55,code 56,party 56,votes 56,percentage 56,seats 56,code 57,party 57,votes 57,percentage 57,seats 57,code 58,party 58,votes 58,percentage 58,seats 58,code 59,party 59,votes 59,percentage 59,seats 59,code 60,party 60,votes 60,percentage 60,seats 60,code 61,party 61,votes 61,percentage 61,seats 61,code 62,party 62,votes 62,percentage 62,seats 62,code 63,party 63,votes 63,percentage 63,seats 63,code 64,party 64,votes 64,percentage 64,seats 64,code 65,party 65,votes 65,percentage 65,seats 65,code 66,party 66,votes 66,percentage 66,seats 66,code 67,party 67,votes 67,percentage 67,seats 67,code 68,party 68,votes 68,percentage 68,seats 68,code 69,party 69,votes 69,percentage 69,seats 69,code 70,party 70,votes 70,percentage 70,seats 70,code 71,party 71,votes 71,percentage 71,seats 71,code 72,party 72,votes 72,percentage 72,seats 72,code 73,party 73,votes 73,percentage 73,seats 73,code 74,party 74,votes 74,percentage 74,seats 74,code 75,party 75,votes 75,percentage 75,seats 75,code 76,party 76,votes 76,percentage 76,seats 76,code 77,party 77,votes 77,percentage 77,seats 77,code 78,party 78,votes 78,percentage 78,seats 78,code 79,party 79,votes 79,percentage 79,seats 79,code 80,party 80,votes 80,percentage 80,seats 80
04,Almería,00267078,05818,07081,006,0096,PSOE,00056990,03040,002,0083,PP,00042077,02244,002,0117,VOX,00036821,01964,001,0022,Cs,00031262,01668,001,0081,PODEMOS-IU LV CA-EQUO,00015967,00852,000,0054,PACMA,00001916,00102,000,0028,EB,00000425,00023,000,0104,RECORTES CERO-GV,00000238,00013,000,0058,PCPA,00000205,00011,000,0100,PUM+J,00000181,00010,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000
11,Cádiz,00512877,05272,06811,009,0096,PSOE,00114097,03308,003,0022,Cs,00066084,01916,002,0081,PODEMOS-IU LV CA-EQUO,00057119,01656,002,0083,PP,00048425,01404,001,0117,VOX,00044597,01293,001,0054,PACMA,00005724,00166,000,0011,AxSI,00002153,00062,000,0057,PCOE,00001219,00035,000,0104,RECORTES CERO-GV,00000815,00024,000,0058,PCPA,00000429,00012,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000
14,Córdoba,00339216,05355,07560,006,0096,PSOE,00091714,03631,003,0083,PP,00044719,01770,001,0022,Cs,00041609,01647,001,0081,PODEMOS-IU LV CA-EQUO,00038029,01505,001,0117,VOX,00028822,01141,000,0054,PACMA,00002557,00101,000,0057,PCOE,00000691,00027,000,0104,RECORTES CERO-GV,00000619,00025,000,0058,PCPA,00000457,00018,000,0028,EB,00000416,00016,000,0100,PUM+J,00000257,00010,000,0066,PCTE,00000235,00009,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000
18,Granada,00331028,04697,07391,007,0096,PSOE,00087600,03633,003,0083,PP,00043469,01803,001,0022,Cs,00039132,01623,001,0117,VOX,00032575,01351,001,0081,PODEMOS-IU LV CA-EQUO,00032044,01329,001,0054,PACMA,00002542,00105,000,0011,AxSI,00000389,00016,000,0047,JF,00000378,00016,000,0058,PCPA,00000366,00015,000,0100,PUM+J,00000266,00011,000,0104,RECORTES CERO-GV,00000250,00010,000,0044,IZAR,00000237,00010,000,0066,PCTE,00000187,00008,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000
